id,data,year,gust_max,is_dry_day,is_high_wind_day,location_id,precip_hours,precip_sum,pressure_msl,radiation,sunshine,temp_max,temp_mean,temp_min,wind_dir,wind_max
881,20240321,2024,38.2,true,false,1464,,0,,18.93,40139.67,25.9,16.2,6.5,55,17.3
1627,20240321,2024,49,true,false,2368,,0,,17,40197.35,22.5,15.6,8.7,74,18.2
2778,20240321,2024,31.3,true,false,1394,,0,,19.22,40269.16,24.3,16.3,8.3,41,9.5
2840,20240321,2024,27.7,true,false,1019,,0,,19.44,40265.95,23,15.1,7.2,52,10
2872,20240321,2024,56.9,true,false,71,,0,,18.15,40210.57,21.3,13.65,6,78,26.4
243,20240322,2024,36,true,false,65,,0,,20.7,40334.53,23.3,15.600000000000001,7.9,62,12.7
352,20240322,2024,34.2,true,false,1139,,0,,20.4,40563.84,25.3,16.75,8.2,10,14.8
353,20240322,2024,30.2,true,false,324,,0,,20.48,40348.24,25,17.75,10.5,73,14.1
354,20240322,2024,50.4,true,false,2127,,0,,20.61,40547.31,23.5,16.55,9.6,73,17.9
355,20240322,2024,49.3,true,false,1823,,0,,20.76,40336.43,23.1,17.65,12.2,63,20.1
356,20240322,2024,45.7,true,false,999,,0,,20.66,40233.87,25.9,20.4,14.9,35,25.1
357,20240322,2024,38.2,true,false,456,,0,,20.25,40539.27,27.9,19.95,12,42,16.5
358,20240322,2024,40,true,false,2587,,0,,20.33,40645.36,25.7,17.75,9.8,32,18.7
359,20240322,2024,29.5,true,false,1025,,0,,20.27,40531.54,26.1,19.35,12.6,36,15.6
360,20240322,2024,24.1,true,false,521,,0,,20.62,40121.88,20.2,14.149999999999999,8.1,60,10.7
361,20240322,2024,55.4,true,false,893,,0,,20.76,40433.55,22.8,17.75,12.7,69,19.6
362,20240322,2024,41.8,true,false,1240,,0,,20.96,40424.52,20.2,15.2,10.2,65,15
363,20240322,2024,40.7,true,false,1004,,0,,20.6,40342.52,25.7,18.05,10.4,70,19.7
364,20240322,2024,28.1,true,false,490,,0,,20.66,40325.21,23.9,17.2,10.5,84,10.1
365,20240322,2024,36,true,false,540,,0,,20.97,40423.82,19.4,14.399999999999999,9.4,82,12.8
366,20240322,2024,40,true,false,456,,0,,20.33,40645.36,25.6,17.65,9.7,32,18.7
367,20240322,2024,42.8,true,false,61,,0,,20.88,40328.05,22.3,16,9.7,49,13.8
368,20240322,2024,34.2,true,false,1766,,0,,20.4,40563.84,27,18.45,9.9,10,14.8
369,20240322,2024,37.1,true,false,1489,,0,,20.48,40664.94,22.6,14.700000000000001,6.8,24,14.7
882,20240322,2024,31.3,true,false,1464,,0,,20.28,40458.8,27.7,19.8,11.9,62,17.7
1628,20240322,2024,46.1,true,false,2368,,0,,20.62,40447.26,26.9,20.9,14.9,70,18.1
2779,20240322,2024,43.9,true,false,1394,,0,,20.54,40554.53,26.8,18.45,10.1,35,17.6
2841,20240322,2024,31.7,true,false,1019,,0,,20.59,40655.71,25.4,17.5,9.6,38,13.3
2873,20240322,2024,52.9,true,false,71,,0,,20.62,40343.47,24,17.8,11.6,74,24.6
244,20240323,2024,48.6,true,false,65,,0,,20.69,40549.24,20.6,15.100000000000001,9.6,62,20.3
370,20240323,2024,51.5,true,false,694,,0,,20.38,40672.11,21.3,16.25,11.2,120,21.1
371,20240323,2024,42.1,true,false,2571,,0,,20.69,40919.75,23.1,17.35,11.6,39,18.9
372,20240323,2024,56.2,true,false,2914,,0,,20.53,40652.09,20.3,16.05,11.8,97,21.1
373,20240323,2024,26.3,true,false,1539,,0,,20.87,40797.2,25.2,18.25,11.3,18,10.6
374,20240323,2024,34.2,true,false,1489,,0,,20.87,40903.91,20.8,14.25,7.7,21,14.8
375,20240323,2024,61.9,true,true,2844,,0,,19.88,40564.66,21.3,16.85,12.4,79,30.7
376,20240323,2024,38.2,true,false,2857,,0,,20.12,40428.9,19.6,15.25,10.9,69,13.6
377,20240323,2024,55.4,true,false,1158,,0,,20.93,40675.14,24.2,19.65,15.1,74,25
378,20240323,2024,34.9,true,false,2187,,0,,20.16,40684.33,25.3,19.45,13.6,76,18.2
379,20240323,2024,66.6,true,true,1754,,0,,21.03,40663.45,23.1,19.55,16,80,32.1
380,20240323,2024,34.2,true,false,1128,,0,,17.19,30656.74,27,21.6,16.2,68,15
381,20240323,2024,56.9,true,false,333,,0,,20.13,40665.13,23.3,18.55,13.8,84,27.4
382,20240323,2024,42.1,true,false,1848,,0,,20.21,40558.43,21.6,16,10.4,70,20.3
383,20240323,2024,40.3,true,false,2481,,0,,20.75,40527.07,19.4,14.799999999999999,10.2,90,14.8
384,20240323,2024,72.4,true,false,538,,0,,20.26,40553.34,20.8,17.3,13.8,95,29.7
385,20240323,2024,38.9,true,false,1489,,0,,20.75,40917.95,21.4,15.6,9.8,23,18.4
386,20240323,2024,52.9,true,false,845,,0,,20.63,40559.71,22.7,17.45,12.2,71,26.1
387,20240323,2024,26.3,true,false,1116,,0,,20.87,40797.2,23.9,16.9,9.9,18,10.6
388,20240323,2024,26.3,true,false,1539,,0,,20.87,40797.2,23.9,16.9,9.9,18,10.6
389,20240323,2024,38.9,true,false,456,,0,,20.75,40917.95,22.1,16.35,10.6,23,18.4
390,20240323,2024,42.1,true,false,1082,,0,,20.21,40558.43,21.5,15.9,10.3,70,20.3
391,20240323,2024,66.6,true,true,698,,0,,21.03,40663.45,22.4,18.799999999999997,15.2,80,32.1
392,20240323,2024,66.6,true,true,1754,,0,,21.03,40663.45,23.4,19.85,16.3,80,32.1
883,20240323,2024,43.2,true,false,1464,,0,,20.51,40694.39,25.3,20.1,14.9,64,23
1629,20240323,2024,64.8,true,false,2368,,0,,20.37,40566.73,23.3,19.4,15.5,78,26.6
2780,20240323,2024,47.5,true,false,1394,,0,,20.96,40782.7,25.4,18.35,11.3,49,18.7
2842,20240323,2024,34.9,true,false,1019,,0,,20.97,40784.3,24,16.8,9.6,58,14.4
2874,20240323,2024,65.9,true,true,71,,0,,20.93,40662.01,20.6,16.3,12,77,31.6
245,20240324,2024,37.1,true,false,65,,0,,21.72,40570.54,18.8,12.7,6.6,64,15
393,20240324,2024,24.8,true,false,1898,,0,,21.16,40714.6,21.6,14.600000000000001,7.6,6,9.8
394,20240324,2024,37.4,true,false,87,,0,,21.36,40690.32,19.6,14,8.4,69,14.1
395,20240324,2024,39.6,true,false,1141,,0,,21.5,40828.25,22,17.4,12.8,333,23.8
396,20240324,2024,47.9,true,false,1823,,0,,21.61,40680.41,17.8,13.75,9.7,67,22
397,20240324,2024,38.2,true,false,490,,0,,21.97,40549.36,16,11.5,7,87,13.4
398,20240324,2024,37.1,true,false,758,,0,,21.93,40550.9,15.2,10.35,5.5,98,12.6
399,20240324,2024,43.9,true,false,1812,,0,,21.7,40567.58,16.1,12.100000000000001,8.1,66,19.3
400,20240324,2024,36.7,true,false,1437,,0,,20.86,40732.82,19.9,13.649999999999999,7.4,41,16
401,20240324,2024,47.9,true,false,89,,0,,21.61,40680.41,18.5,14.45,10.4,67,22
402,20240324,2024,36.7,true,false,1437,,0,,20.86,40732.82,19.9,13.649999999999999,7.4,41,16
403,20240324,2024,47.9,true,false,2087,,0,,21.43,40687.34,21,16.9,12.8,78,22.3
404,20240324,2024,29.9,true,false,65,,0,,21.75,40569.22,18.7,12.1,5.5,77,11.2
405,20240324,2024,28.1,true,false,1266,,0,,21.68,40929.6,24.4,18.25,12.1,10,15.9
406,20240324,2024,47.5,true,false,829,,0,,21.56,40682.05,20.4,16.6,12.8,75,19.2
407,20240324,2024,40.3,true,false,660,,0,,21.78,40665.73,20.8,15.05,9.3,64,16
408,20240324,2024,36.7,true,false,1437,,0,,20.86,40732.82,19.6,13.3,7,41,16
409,20240324,2024,43.2,true,false,621,,0,,21.82,40905.82,23.4,17.65,11.9,119,18.7
410,20240324,2024,37.1,true,false,1642,,0,,21.51,40156.39,20,13.6,7.2,34,17.1
411,20240324,2024,41.4,true,false,349,,0,,21.66,40701.15,21.1,16.65,12.2,69,20.6
412,20240324,2024,39.2,true,false,652,,0,,20.7,40740.61,17.6,13.100000000000001,8.6,360,22.2
413,20240324,2024,43.2,true,false,893,,0,,21.37,40688.83,20.7,15.95,11.2,79,18.4
414,20240324,2024,37.1,true,false,1045,,0,,21.93,40550.9,16,11.15,6.3,98,12.6
415,20240324,2024,42.5,true,false,2942,,0,,22.29,40882.1,18.8,14,9.2,100,16.4
416,20240324,2024,25.6,true,false,686,,0,,20.96,40609.52,23.8,17,10.2,54,12.8
417,20240324,2024,36.7,true,false,464,,0,,20.86,40732.82,20.3,14.05,7.8,41,16
418,20240324,2024,24.8,true,false,2063,,0,,21.16,40714.6,20.2,13.2,6.2,6,9.8
419,20240324,2024,42.5,true,false,1581,,0,,21.42,40697.53,21.4,15.25,9.1,57,14.3
420,20240324,2024,47.9,true,false,1823,,0,,21.61,40680.41,18.5,14.45,10.4,67,22
421,20240324,2024,33.1,true,false,2975,,0,,21.86,40552.42,17.4,11.399999999999999,5.4,83,12.9
422,20240324,2024,37.1,true,false,1045,,0,,21.93,40550.9,15.6,10.75,5.9,98,12.6
423,20240324,2024,32.4,true,false,305,,0,,21.75,40577.54,21.5,14.65,7.8,82,15.3
884,20240324,2024,33.1,true,false,1464,,0,,21.16,40606.85,23.6,17.450000000000003,11.3,69,17.2
1630,20240324,2024,58.7,true,false,2368,,0,,21.66,40796.59,22.1,17.65,13.2,77,24.6
2781,20240324,2024,32,true,false,1394,,0,,21.26,40702.65,23.4,16.35,9.3,41,12.3
2843,20240324,2024,24.5,true,false,1019,,0,,21.32,40704.17,21.9,14.899999999999999,7.9,52,10.8
2875,20240324,2024,48.2,true,false,71,,0,,21.5,40581.5,18.7,14.149999999999999,9.6,72,22.6
246,20240325,2024,55.8,false,false,65,,3.8,,13.28,31221.64,10,5.55,1.1,283,24.6
424,20240325,2024,68.4,false,false,2096,,2.9,,12.83,27703.09,12.9,6.3500000000000005,-0.2,275,24.1
885,20240325,2024,50,false,false,1464,,3.1,,12.54,21809.42,13,8.95,4.9,306,25.7
1631,20240325,2024,60.5,false,false,2368,,3.6,,11.45,22387.61,14.3,9.4,4.5,310,25.1
2782,20240325,2024,50.4,false,false,1394,,2.2,,10.81,23892.9,10.7,7.25,3.8,321,18.7
2844,20240325,2024,45.7,false,false,1019,,6.1,,8.97,14795.65,9.5,6.1,2.7,326,19.1
2876,20240325,2024,53.6,false,false,71,,2,,13.38,27784.01,9.5,5,0.5,296,25.4
247,20240326,2024,74.2,false,false,65,,11,,6.61,9537.15,6.5,3.6,0.7,243,28.8
886,20240326,2024,65.2,false,true,1464,,14.7,,8.18,24809.91,11.7,7.25,2.8,256,34.6
1632,20240326,2024,81.4,false,false,2368,,17.1,,7.96,15107.88,8.8,5.300000000000001,1.8,266,29
2783,20240326,2024,52.6,false,false,1394,,14.9,,5,1182.16,8.1,5.25,2.4,211,16.9
2845,20240326,2024,50.4,false,false,1019,,11.9,,4.85,1345.74,6.4,3.9000000000000004,1.4,203,18.4
2877,20240326,2024,63,false,false,71,,12,,6.17,7427.15,6.6,3,-0.6,248,29.9
248,20240327,2024,100.4,false,true,65,,31.4,,4.4,3184.74,9.2,6,2.8,242,41.5
887,20240327,2024,85.3,false,true,1464,,13.8,,8.15,13178.93,13.9,11.15,8.4,246,46.2
1633,20240327,2024,98.3,false,true,2368,,28.1,,9.46,22638.04,12.4,9.35,6.3,250,39.8
2784,20240327,2024,92.2,false,true,1394,,29.1,,2.84,0,10.4,7.35,4.3,234,32.8
2846,20240327,2024,86,false,true,1019,,45,,2.31,0,8.6,5.75,2.9,234,31.8
2878,20240327,2024,92.9,false,true,71,,32.9,,4.17,4285.83,8.3,5.2,2.1,248,40.6
249,20240328,2024,93.2,false,true,65,,27.9,,2.11,0,9,5.7,2.4,219,37.2
888,20240328,2024,72.7,false,true,1464,,23.9,,2.87,0,13.1,10.6,8.1,216,37.8
1634,20240328,2024,90.4,false,true,2368,,25.8,,3.02,0,11.2,8.85,6.5,224,33.9
2785,20240328,2024,79.9,false,false,1394,,55.8,,2.2,0,10.6,7.699999999999999,4.8,203,25.8
2847,20240328,2024,75.2,false,false,1019,,58.2,,1.92,0,9.2,6.1,3,202,25.3
2879,20240328,2024,78.8,false,true,71,,36.7,,2.22,0,8.6,5.65,2.7,220,36
250,20240329,2024,47.2,false,false,65,,18.1,,9.86,14120.49,8,6,4,217,21.3
889,20240329,2024,40,false,false,1464,,16.5,,13.18,33206.55,12.1,9.35,6.6,192,19
1635,20240329,2024,48.2,false,false,2368,,14.2,,11.87,22750.13,11,8.7,6.4,208,20.4
2786,20240329,2024,43.2,false,false,1394,,16.3,,9.21,16530.87,9.9,7.7,5.5,182,15.4
2848,20240329,2024,37.8,false,false,1019,,12,,8.94,14282.68,8.8,6.550000000000001,4.3,178,14.8
2880,20240329,2024,43.6,false,false,71,,18.4,,8.8,13179.87,7.8,5.75,3.7,213,21
251,20240330,2024,46.4,false,false,65,,14.7,,5.45,5934.79,7.5,5.2,2.9,196,16.5
890,20240330,2024,41.4,false,false,1464,,14.2,,6.76,1692.59,10.8,8.65,6.5,188,21.2
1636,20240330,2024,49,false,false,2368,,17.2,,5.61,4243.16,9.3,7.5,5.7,198,18.4
2787,20240330,2024,52.2,false,false,1394,,17.3,,4.19,0,7.6,6.4,5.2,166,15.3
2849,20240330,2024,49.3,false,false,1019,,16.9,,4.19,0,6.3,5.199999999999999,4.1,166,16.2
2881,20240330,2024,42.8,false,false,71,,18.6,,4.79,1518.2,6.6,4.2,1.8,180,18.7
252,20240331,2024,53.6,false,false,65,,9.2,,11.44,28821.67,7.5,5.05,2.6,229,21.1
891,20240331,2024,43.2,false,false,1464,,6.9,,15.33,34495.52,12.5,9.15,5.8,209,21.8
1637,20240331,2024,48.6,false,false,2368,,4.7,,14.4,34599.16,10.6,7.75,4.9,227,20.6
2788,20240331,2024,52.6,false,false,1394,,13.9,,10.74,23835.81,10.2,7.35,4.5,200,18.4
2850,20240331,2024,49.7,false,false,1019,,9.8,,10.48,21574.54,8.8,5.800000000000001,2.8,193,18.6
2882,20240331,2024,48.6,false,false,71,,12.9,,11.22,25262.03,8.3,5.4,2.5,223,20.9
253,20240401,2024,60.8,false,false,65,,26.2,,11.65,26122.75,9.4,6,2.6,226,26.3
892,20240401,2024,51.8,false,false,1464,,23.4,,17.58,36406.59,13.9,10.25,6.6,224,25.6
1638,20240401,2024,60.1,false,false,2368,,10,,14.88,32832.62,12.3,9,5.7,232,23.9
2789,20240401,2024,53.3,false,false,1394,,15.8,,12.03,26324.38,11.1,7.3,3.5,193,19.3
2851,20240401,2024,50.4,false,false,1019,,14.3,,11.23,21631.26,9.6,5.75,1.9,188,18.3
2883,20240401,2024,56.2,false,false,71,,16.4,,12.18,23868.47,9,5.4,1.8,232,25
254,20240402,2024,88.6,false,true,65,,23.3,,4.58,3672.71,10.7,7.8,4.9,199,34.4
255,20240402,2024,85.7,false,true,90,,39.6,,4.5,7200,9.9,7.9,5.9,186,33.2
256,20240402,2024,90,false,false,1245,,17.4,,4.6,1212.7,10.6,8.55,6.5,200,28.5
257,20240402,2024,105.1,false,true,2397,,35.3,,3.8,3600,10.2,8.25,6.3,179,31.3
258,20240402,2024,65.2,false,false,1789,,9.2,,4.38,2352.01,10,7.2,4.4,170,29.5
259,20240402,2024,86.8,false,false,676,,27.4,,4.42,2711.83,8.6,6.9,5.2,193,29.7
260,20240402,2024,91.8,false,true,587,,33.7,,4.56,6781.44,10.7,7.6499999999999995,4.6,200,31.4
261,20240402,2024,95.8,false,true,61,,35.4,,4.19,1108.76,9.5,6.85,4.2,215,34.1
262,20240402,2024,73.1,false,false,533,,33.8,,4.59,351.89,11.1,8.7,6.3,174,23.5
893,20240402,2024,75.2,false,true,1464,,21.9,,5.83,7508.77,14.7,12.75,10.8,191,39.3
1639,20240402,2024,81.4,false,false,2368,,30.7,,4.61,2225.79,13.3,11.4,9.5,195,29.4
2790,20240402,2024,95,false,true,1394,,47.6,,3.95,4206.67,12.1,10.1,8.1,181,32.4
2852,20240402,2024,87.5,false,false,1019,,47.5,,3.58,3597.96,10.7,8.85,7,179,28.8
2884,20240402,2024,83.2,false,true,71,,32.5,,4.69,7200,10.2,7.8999999999999995,5.6,194,34.9
263,20240403,2024,41.4,false,false,533,,2.1,,15.15,37895.82,15.2,11.2,7.2,190,15.6
894,20240403,2024,47.5,false,false,1464,,1.7,,15.7,30353.48,17.5,14.45,11.4,198,24.8
1640,20240403,2024,46.1,false,false,2368,,1.7,,16.46,34985.42,16.7,12.8,8.9,210,19.6
2791,20240403,2024,54.7,false,false,1394,,9.5,,13.31,29339.35,15.5,12.6,9.7,191,22.2
2853,20240403,2024,53.3,false,false,1019,,6.8,,12.87,28670.45,13.9,11.25,8.6,187,22.6
2885,20240403,2024,47.9,false,false,71,,5.1,,15.34,33108.06,13.9,10.6,7.3,215,22.5
264,20240404,2024,54.7,false,false,533,,5,,20.44,40161.88,17.5,12.5,7.5,157,19.8
425,20240404,2024,39.6,true,false,421,,0,,22.56,38080.72,19,14.9,10.8,192,19
426,20240404,2024,43.2,true,false,1534,,0,,20.26,41141.61,18.1,10.9,3.7,201,19.4
895,20240404,2024,39.6,true,false,1464,,0,,18.09,35313.52,17.5,13.45,9.4,188,20.2
1641,20240404,2024,52.2,false,false,2368,,0.4,,20.13,39337.43,19.2,13.8,8.4,172,21.5
2792,20240404,2024,58,false,false,1394,,0.6,,17.85,38396.47,17.2,13.05,8.9,179,23.3
2854,20240404,2024,59.8,false,false,1019,,0.8,,17.82,36692.34,15.8,12.4,9,174,25.1
2886,20240404,2024,48.2,true,false,71,,0,,18.64,39275.69,16.5,10.6,4.7,180,23
265,20240405,2024,73.4,true,false,533,,0,,21.99,40031.47,20.8,15.8,10.8,154,24.8
896,20240405,2024,44.3,true,false,1464,,0,,18.18,27365.87,24.6,19.25,13.9,178,24.3
1642,20240405,2024,63,true,false,2368,,0,,21.46,39600,22.4,17.4,12.4,153,23.1
2793,20240405,2024,67.3,false,false,1394,,0.5,,17.62,30891.81,22.8,17.4,12,170,24
2855,20240405,2024,67.7,false,false,1019,,0.8,,16.87,27894.15,21.4,16.1,10.8,171,26.1
2887,20240405,2024,50.4,true,false,71,,0,,19.9,35880.55,20.7,15.1,9.5,155,23.2
266,20240406,2024,67,false,false,533,,18.3,,6.11,0,16.2,12.95,9.7,173,19.7
897,20240406,2024,50.8,false,false,1464,,13.3,,7.56,4122.22,17.5,14.7,11.9,199,27.7
898,20240406,2024,42.5,false,false,2328,,12.5,,4.23,0,17.8,14.3,10.8,254,23.1
899,20240406,2024,47.9,false,false,24,,17.2,,9.02,5145.37,18.1,15.15,12.2,200,27.4
900,20240406,2024,42.8,false,false,303,,1.6,,8.18,2103.05,20,17.05,14.1,222,19.2
901,20240406,2024,40.7,false,false,606,,2.7,,5.32,0,16,13.4,10.8,201,17.7
902,20240406,2024,64.4,false,true,2161,,11.6,,9.2,5249.47,17.6,15,12.4,190,35.9
903,20240406,2024,33.5,false,false,1555,,1,,7.51,334.04,20,16.9,13.8,214,15.9
904,20240406,2024,47.2,false,false,1350,,0.2,,8.02,1590.38,19.4,16.299999999999997,13.2,207,23.7
905,20240406,2024,41.8,false,false,305,,9.5,,7.65,132.12,17.3,13.95,10.6,213,20
906,20240406,2024,43.6,false,false,1769,,3.9,,8.13,0,19.2,16.2,13.2,204,21.4
907,20240406,2024,30.2,false,false,385,,0.3,,7.66,534.72,19.5,16.7,13.9,213,16.5
908,20240406,2024,75.6,false,false,1539,,28.2,,6.99,1432.61,16.6,14.25,11.9,181,24.8
1643,20240406,2024,58.3,false,false,2368,,13.7,,6.26,0,17,14.15,11.3,202,19.1
2794,20240406,2024,55.1,false,false,1394,,28.2,,6.83,702.83,15,12.9,10.8,187,17.3
2856,20240406,2024,58.3,false,false,1019,,26.3,,6.6,76.93,13.9,11.7,9.5,182,20.2
2888,20240406,2024,50,false,false,71,,15.7,,7.65,713.04,14.1,11.6,9.1,212,19.8
267,20240407,2024,38.9,false,false,533,,1,,17.99,33058.85,16.7,12.7,8.7,207,14.6
1132,20240407,2024,32.4,false,false,2476,,3.3,,22.27,35499.98,21.2,16.05,10.9,281,16.2
1133,20240407,2024,31,false,false,3056,,3.4,,21.99,36061.55,21.3,16.1,10.9,274,15.5
1134,20240407,2024,36.4,false,false,1531,,1.2,,16.59,33999.89,17.4,13.899999999999999,10.4,209,17
1135,20240407,2024,34.2,false,false,1051,,6.8,,19.95,35765.69,20,15.4,10.8,253,16.5
1136,20240407,2024,38.2,false,false,1493,,3.6,,19.73,33087.97,17,14.25,11.5,205,20.9
1137,20240407,2024,35.3,false,false,3073,,1.8,,22.62,38169.47,21.5,17,12.5,278,16.6
1138,20240407,2024,32.8,false,false,1154,,5.5,,19.58,34790.89,20.4,16,11.6,246,16.2
1139,20240407,2024,36.7,false,false,2636,,1.4,,15.87,27186.09,18,14.55,11.1,200,19.8
1140,20240407,2024,36.4,false,false,624,,5.2,,19.53,33280.25,22.3,16.85,11.4,285,16.9
1141,20240407,2024,38.9,false,false,1750,,2.7,,22.33,37930.83,19.9,15.549999999999999,11.2,311,20.5
1644,20240407,2024,39.2,false,false,2368,,0.7,,16.78,32629.61,17.3,13.7,10.1,224,16.4
2795,20240407,2024,44.6,false,false,1394,,1.2,,14.98,23795.05,16.6,13.55,10.5,191,16.3
2857,20240407,2024,47.5,false,false,1019,,1.4,,15.03,24970.91,15.2,12.3,9.4,182,18.2
2889,20240407,2024,39.6,false,false,71,,1.8,,16.2,35554.66,15,11.65,8.3,221,17.7
268,20240408,2024,64.8,false,false,533,,23.5,,11.22,21521.88,9.9,6.75,3.6,298,21.9
1142,20240408,2024,50.4,false,false,1750,,2.4,,18.76,32726.88,17.6,13.600000000000001,9.6,301,25.8
1645,20240408,2024,60.8,false,false,2368,,21.9,,15.17,30619.76,12.4,9.5,6.6,280,24.1
1646,20240408,2024,55.4,false,false,318,,25.5,,13.16,28428.63,11.6,8.15,4.7,268,26.9
1647,20240408,2024,66.2,false,false,1962,,21.2,,11.58,23234.68,13.1,9.05,5,274,22.5
1648,20240408,2024,55.8,false,false,1930,,5.7,,13.5,30487.5,10.2,6.85,3.5,290,27.8
1649,20240408,2024,56.2,false,true,2807,,4,,21.95,42102.96,15.4,13.15,10.9,295,30.5
1650,20240408,2024,59.4,false,false,2845,,21.4,,11.23,24244.75,11.1,7.699999999999999,4.3,262,24.6
1651,20240408,2024,49,false,false,659,,3.1,,19.94,38714.98,16.8,13.100000000000001,9.4,290,27
1652,20240408,2024,59,false,false,362,,17.9,,14.02,27917.31,11.7,8.2,4.7,275,29.2
1653,20240408,2024,55.4,false,false,1124,,17.8,,10.07,17896.93,10.1,6.4,2.7,253,20.7
1654,20240408,2024,55.4,false,true,2331,,1.3,,21.31,38456.88,15.9,12.9,9.9,296,32.4
1655,20240408,2024,52.9,false,false,320,,26.6,,16.03,31035.57,13.9,10,6.1,277,27.1
1656,20240408,2024,58,false,true,2798,,25.6,,14.3,31125.01,12.6,9.35,6.1,271,30.3
1657,20240408,2024,47.5,false,false,1310,,1.4,,16.89,27672.04,18.7,14.45,10.2,280,21.3
1658,20240408,2024,64.8,false,false,647,,23.5,,11.22,21521.88,8.5,5.35,2.2,298,21.9
1659,20240408,2024,65.5,false,false,2571,,24.3,,13.9,26467.38,11.9,9.35,6.8,268,25.2
2796,20240408,2024,55.1,false,false,1394,,30.7,,9.75,20071.36,11,7.85,4.7,291,19.4
2858,20240408,2024,53.3,false,false,1019,,25.1,,9.34,18853.36,9.4,6.45,3.5,291,20.5
2890,20240408,2024,60.1,false,false,71,,35.9,,12.11,30069.82,8.8,5.4,2,273,29.7
269,20240409,2024,31.7,true,false,533,,0,,24.47,43820.55,14.3,7.800000000000001,1.3,347,10.7
1143,20240409,2024,40.7,true,false,1750,,0,,25.41,42268.49,18.5,12.5,6.5,22,22.1
1660,20240409,2024,29.9,true,false,2571,,0,,20.94,42229.09,14.9,10,5.1,5,13.8
2797,20240409,2024,29.5,true,false,1394,,0,,22.58,43392.84,15,8.85,2.7,355,11.3
2859,20240409,2024,32.4,true,false,1019,,0,,22.15,43023.4,13.4,7.95,2.5,359,13.7
2891,20240409,2024,26.6,true,false,71,,0,,23.65,43863.49,12.7,6.1499999999999995,-0.4,321,11
2892,20240409,2024,29.5,true,false,607,,0,,22.58,43392.84,16.1,9.9,3.7,355,11.3
2893,20240409,2024,29.5,true,false,2217,,0,,22.58,43392.84,12.9,6.7,0.5,355,11.3
2894,20240409,2024,25.6,true,false,1581,,0,,22.73,42989.02,13.9,7.45,1,11,9.1
2895,20240409,2024,22,true,false,2844,,0,,24.21,43836.6,15.2,9.4,3.6,8,9.2
2896,20240409,2024,32,true,false,1525,,0,,22.36,43664.66,16,10.25,4.5,353,13.5
2897,20240409,2024,30.6,true,false,929,,0,,22.77,43874.3,15.9,9.7,3.5,350,15
2898,20240409,2024,29.5,true,false,1432,,0,,22.58,43392.84,13.5,7.35,1.2,355,11.3
2929,20240409,2024,24.8,true,false,1501,,0,,23.55,43863.48,15.5,9.3,3.1,332,10.3
2930,20240409,2024,36,true,false,777,,0,,24.1,43825.89,16.4,10.549999999999999,4.7,15,18.6
2931,20240409,2024,25.6,true,false,1917,,0,,23.35,43863.48,16.1,9.8,3.5,348,13
2932,20240409,2024,22,true,false,355,,0,,24.21,43836.6,16.1,10.3,4.5,8,9.2
2933,20240409,2024,25.6,true,false,2403,,0,,23.35,43863.48,16.1,9.8,3.5,348,13
2934,20240409,2024,43.9,true,false,2920,,0,,24.31,43733.29,15.5,11.75,8,356,23.7
2935,20240409,2024,25.6,true,false,445,,0,,21.16,42596.26,8.1,2.5999999999999996,-2.9,4,9
2936,20240409,2024,26.6,true,false,89,,0,,23.65,43863.49,14.2,7.6499999999999995,1.1,321,11
2967,20240409,2024,32.8,true,false,1769,,0,,25.03,43653.36,18.5,12.35,6.2,12,14.2
2968,20240409,2024,33.1,true,false,3188,,0,,23.39,43858.1,16.2,10.25,4.3,356,16.7
2969,20240409,2024,29.5,true,false,1210,,0,,22.58,43392.84,13.3,7.1000000000000005,0.9,355,11.3
2970,20240409,2024,26.6,true,false,2458,,0,,24.34,43778.1,18.1,10.8,3.5,15,14.7
2971,20240409,2024,27.7,true,false,352,,0,,24.12,43836.6,16.9,11,5.1,3,14.8
2972,20240409,2024,26.6,true,false,71,,0,,23.65,43863.49,13.4,6.8500000000000005,0.3,321,11
2973,20240409,2024,29.5,true,false,87,,0,,23.05,43615.21,12.2,5.8,-0.6,353,10.9
2974,20240409,2024,32,true,false,2494,,0,,22.36,43664.66,15,9.25,3.5,353,13.5
2975,20240409,2024,42.1,true,false,2754,,0,,22.82,43119.33,14.3,11.75,9.2,353,21.1
2976,20240409,2024,33.8,true,false,1352,,0,,23.15,43863.48,16.2,9.95,3.7,352,17
2977,20240409,2024,27.7,true,false,209,,0,,24.96,43799.27,15.7,9.45,3.2,46,12.8
2978,20240409,2024,27,true,false,1065,,0,,23.25,43868.88,12.2,5.6499999999999995,-0.9,333,11.4
2979,20240409,2024,32.8,true,false,28,,0,,25.4,43581.56,19.2,12.899999999999999,6.6,11,15.6
2980,20240409,2024,33.5,true,false,2455,,0,,24.3,43809.9,14.6,8.85,3.1,15,13.1
2981,20240409,2024,32,true,false,1445,,0,,22.36,43664.66,15.9,10.2,4.5,353,13.5
3012,20240409,2024,24.5,true,false,2915,,0,,23.99,43847.33,14.9,8.85,2.8,352,11.2
3013,20240409,2024,22,true,false,1688,,0,,24.21,43836.6,16.6,10.8,5,8,9.2
3014,20240409,2024,32,true,false,2494,,0,,22.36,43664.66,15,9.25,3.5,353,13.5
3045,20240409,2024,26.3,true,false,110,,0,,24.41,43863.49,14.2,8.25,2.3,305,12.2
